,ZIP_CODE,ZCTA,Population
37097,90706,90706,76615
37098,90707,90706,76615
37099,90710,90710,25457
37100,90711,90712,31499
37101,90712,90712,31499
37102,90714,90712,31499
37103,90713,90713,27925
37104,90715,90715,20388
37105,90716,90716,14184
37106,90717,90717,21318
37107,90720,90720,21751
37108,90721,90720,21751
37109,90723,90723,54099
37110,90731,90731,59662
37111,90733,90731,59662
37112,90732,90732,21115
37113,90740,90740,23729
37114,90742,90742,831
37115,90743,90743,456
37116,90744,90744,53815
37117,90748,90744,53815
37118,90745,90745,57251
37119,90749,90745,57251
37120,90746,90746,25990
37121,90747,90747,0
37122,90755,90755,11074
37123,90809,90755,11074
37124,90801,90802,39347
37125,90802,90802,39347
37126,90844,90802,39347
37127,90803,90803,32031
37128,90853,90803,32031
37129,90804,90804,40311
37130,90805,90805,93524
37131,90806,90806,42399
37132,90807,90807,31481
37133,90842,90807,31481
37134,90847,90807,31481
37135,90848,90807,31481
37136,90808,90808,38232
37137,90846,90808,38232
37138,90810,90810,36735
37139,90895,90810,36735
37140,90813,90813,58911
37141,90814,90814,19131
37142,90815,90815,39733
37143,90840,90815,39733
37144,90822,90822,117
37145,90831,90831,0
37146,90832,90831,0
37147,90833,90831,0
37148,90834,90831,0
37149,90835,90831,0
37150,90899,90831,0
37151,91001,91001,36126
37152,91003,91001,36126
37153,91006,91006,31715
37154,91066,91006,31715
37155,91007,91007,34095
37156,91077,91007,34095
37157,91008,91008,1391
37158,91009,91010,26074
37159,91010,91010,26074
37160,91011,91011,20280
37161,91012,91011,20280
37162,91016,91016,40598
37163,91017,91016,40598
37164,91020,91020,8415
37165,91021,91020,8415
37166,91023,91702,59705
37167,91702,91702,59705
37168,91024,91024,10917
37169,91025,91024,10917
37170,91030,91030,25616
37171,91031,91030,25616
37172,91040,91040,20372
37173,91041,91040,20372
37174,91042,91042,27585
37175,91043,91042,27585
37176,91046,91046,156
37177,91101,91101,20460
37178,91182,91101,20460
37179,91188,91101,20460
37180,91199,91101,20460
37181,91102,91103,27480
37182,91103,91103,27480
37183,91109,91103,27480
37184,91110,91103,27480
37185,91124,91103,27480
37186,91104,91104,36751
37187,91114,91104,36751
37188,91105,91105,11254
37189,91115,91105,11254
37190,91123,91105,11254
37191,91129,91105,11254
37192,91184,91105,11254
37193,91189,91105,11254
37194,91106,91106,24229
37195,91116,91106,24229
37196,91125,91106,24229
37197,91126,91106,24229
37198,91107,91107,32940
37199,91117,91107,32940
37200,91121,91107,32940
37201,91108,91108,13361
37202,91118,91108,13361
37203,91185,91801,52735
37204,91801,91801,52735
37205,91802,91801,52735
37206,91804,91801,52735
37207,91896,91801,52735
37208,91899,91801,52735
37209,91201,91201,22781
37210,91221,91201,22781
37211,91202,91202,22830
37212,91222,91202,22830
37213,91203,91203,13220
37214,91204,91204,16032
37215,91205,91205,37810
37216,91209,91205,37810
37217,91225,91205,37810
37218,91206,91206,33065
37219,91226,91206,33065
37220,91207,91207,10506
37221,91208,91208,16245
37222,91210,91210,328
37223,91214,91214,30356
37224,91224,91214,30356
37225,91301,91301,25488
37226,91376,91301,25488
37227,91302,91302,25709
37228,91372,91302,25709
37229,91303,91303,26855
37230,91305,91303,26855
37231,91309,91303,26855
37232,91304,91304,50231
37233,91306,91306,45061
37234,91396,91306,45061
37235,91307,91307,24474
37236,91308,91307,24474
37237,91310,91384,29855
37238,91384,91384,29855
37239,91311,91311,36557
37240,91313,91311,36557
37241,91316,91316,26898
37242,91416,91316,26898
37243,91426,91316,26898
37244,91319,91320,44274
37245,91320,91320,44274
37246,91321,91321,34882
37247,91322,91321,34882
37248,91324,91324,27669
37249,91325,91325,32417
37250,91328,91325,32417
37251,91326,91326,33708
37252,91327,91326,33708
37253,91329,91343,60254
37254,91343,91343,60254
37255,91393,91343,60254
37256,91330,91330,2702
37257,91331,91331,103689
37258,91333,91331,103689
37259,91334,91331,103689
37260,91335,91335,74363
37261,91337,91335,74363
37262,91340,91340,34188
37263,91341,91340,34188
37264,91342,91342,91725
37265,91392,91342,91725
37266,91344,91344,51747
37267,91394,91344,51747
37268,91345,91345,18496
37269,91346,91345,18496
37270,91395,91345,18496
37271,91350,91350,33348
37272,91386,91350,33348
37273,91351,91351,32362
37274,91352,91352,47807
37275,91353,91352,47807
37276,91354,91354,28722
37277,91355,91355,32605
37278,91380,91355,32605
37279,91383,91355,32605
37280,91385,91355,32605
37281,91356,91356,29458
37282,91357,91356,29458
37283,91358,91360,42402
37284,91360,91360,42402
37285,91359,91362,36045
37286,91362,91362,36045
37287,91361,91361,20438
37288,91364,91364,25851
37289,91365,91364,25851
37290,91367,91367,39499
37291,91371,91371,1
37292,91377,91377,13811
37293,91381,91381,20158
37294,91382,91381,20158
37295,91387,91387,40328
37296,91390,91390,19786
37297,91401,91401,39285
37298,91402,91402,69817
37299,91412,91402,69817
37300,91403,91403,23484
37301,91413,91403,23484
37302,91495,91403,23484
37303,91496,91403,23484
37304,91404,91411,24628
37305,91407,91411,24628
37306,91408,91411,24628
37307,91411,91411,24628
37308,91405,91405,51145
37309,91499,91405,51145
37310,91406,91406,51558
37311,91409,91406,51558
37312,91410,91406,51558
37313,91470,91406,51558
37314,91482,91406,51558
37315,91423,91423,30991
37316,91436,91436,14372
37317,91501,91501,20849
37318,91502,91502,11371
37319,91503,91502,11371
37320,91504,91504,24939
37321,91508,91504,24939
37322,91505,91505,30778
37323,91507,91505,30778
37324,91510,91505,30778
37325,91522,91505,30778
37326,91523,91505,30778
37327,91526,91505,30778
37328,91506,91506,18904
37329,91521,91506,18904
37330,91601,91601,37180
37331,91603,91601,37180
37332,91602,91602,17473
37333,91610,91602,17473
37334,91604,91604,29034
37335,91614,91604,29034
37336,91605,91605,56343
37337,91615,91605,56343
37338,91606,91606,44958
37339,91609,91606,44958
37340,91611,91606,44958
37341,91612,91606,44958
37342,91616,91606,44958
37343,91607,91607,27927
37344,91617,91607,27927
37345,91608,91608,0
37346,91618,91608,0
37347,91701,91701,38976
37348,91706,91706,76571
37349,91708,91708,3369
37350,91709,91709,74796
37351,91710,91710,80358
37352,91711,91711,35705
37353,91714,91745,54013
37354,91715,91745,54013
37355,91716,91745,54013
37356,91745,91745,54013
37357,91749,91745,54013
37358,91722,91722,34409
37359,91723,91723,18275
37360,91724,91724,26184
37361,91729,91730,66925
37362,91730,91730,66925
37363,91731,91731,29591
37364,91734,91731,29591
37365,91735,91731,29591
37366,91732,91732,61386
37367,91733,91733,43896
37368,91737,91737,24740
37369,91739,91739,34794
37370,91740,91740,25356
37371,91741,91741,25824
37372,91743,91761,56913
37373,91758,91761,56913
37374,91761,91761,56913
37375,91744,91744,85040
37376,91747,91744,85040
37377,91746,91746,30485
37378,91748,91748,45406
37379,91750,91750,33249
37380,91752,91752,30047
37381,91754,91754,32742
37382,91756,91754,32742
37383,91755,91755,27496
37384,91759,91759,476
37385,91762,91762,55857
37386,91763,91763,36375
37387,91764,91764,54086
37388,91765,91765,46457
37389,91766,91766,71599
37390,91767,91767,48068
37391,91768,91768,34537
37392,91769,91768,34537
37393,91770,91770,62097
37394,91771,91770,62097
37395,91772,91770,62097
37396,91773,91773,33119
37397,91775,91775,23988
37398,91776,91776,38475
37399,91778,91776,38475
37400,91780,91780,34332
37401,91784,91784,25938
37402,91785,91786,51165
37403,91786,91786,51165
37404,91788,91789,43079
37405,91789,91789,43079
37406,91790,91790,44907
37407,91793,91790,44907
37408,91791,91791,32414
37409,91792,91792,30854
37410,91803,91803,30322
37411,91901,91901,17403
37412,91903,91901,17403
37413,91902,91902,17653
37414,91908,91902,17653
37415,91905,91905,1700
37416,91906,91906,3627
37417,91909,91911,82999
37418,91911,91911,82999
37419,91910,91910,75802
37420,91912,91910,75802
37421,91913,91913,40971
37422,91914,91914,15448
37423,91915,91915,24659
37424,91921,91915,24659
37425,91916,91916,1622
37426,91917,91917,992
37427,91987,91917,992
37428,91931,91931,592
37429,91932,91932,25718
37430,91933,91932,25718
37431,91934,91934,737
37432,91935,91935,8624
37433,91941,91941,31779
37434,91942,91942,38069
37435,91943,91942,38069
37436,91944,91942,38069
37437,91945,91945,25460
37438,91946,91945,25460
37439,91948,91948,78
37440,91950,91950,60322
37441,91951,91950,60322
37442,91962,91962,1646
37443,91963,91963,1118
37444,91976,91977,58368
37445,91977,91977,58368
37446,91979,91977,58368
37447,91978,91978,8896
37448,91980,91980,165
37449,92003,92003,4746
37450,92004,92004,3881
37451,92007,92007,10429
37452,92008,92008,27649
37453,92018,92008,27649
37454,92009,92009,40747
37455,92010,92010,14382
37456,92011,92011,22405
37457,92013,92011,22405
37458,92014,92014,13154
37459,92019,92019,42598
37460,92020,92020,57767
37461,92022,92020,57767
37462,92021,92021,65068
37463,92023,92024,49121
37464,92024,92024,49121
37465,92025,92025,49978
37466,92033,92025,49978
37467,92046,92025,49978
37468,92026,92026,48922
37469,92027,92027,53881
37470,92030,92027,53881
37471,92028,92028,46239
37472,92088,92028,46239
37473,92029,92029,19021
37474,92036,92036,3440
37475,92037,92037,46781
37476,92038,92037,46781
37477,92039,92037,46781
37478,92092,92037,46781
37479,92093,92037,46781
37480,92161,92037,46781
37481,92040,92040,41281
37482,92049,92054,40375
37483,92051,92054,40375
37484,92052,92054,40375
37485,92054,92054,40375
37486,92055,92055,15655
37487,92056,92056,51835
37488,92057,92057,54096
37489,92058,92058,42436
37490,92068,92058,42436
37491,92059,92059,1618
37492,92060,92060,218
37493,92061,92061,2499
37494,92064,92064,47904
37495,92074,92064,47904
37496,92065,92065,35414
37497,92066,92066,378
37498,92067,92067,9535
37499,92069,92069,46369
37500,92079,92069,46369
37501,92070,92070,1245
37502,92071,92071,53422
37503,92072,92071,53422
37504,92075,92075,12056
37505,92078,92078,42906
37506,92096,92078,42906
37507,92081,92081,27404
37508,92082,92082,19037
37509,92083,92083,36975
37510,92085,92083,36975
37511,92084,92084,47654
37512,92086,92086,1573
37513,92091,92091,1048
37514,92101,92101,37095
37515,92112,92101,37095
37516,92187,92101,37095
37517,92102,92102,43267
37518,92174,92102,43267
37519,92103,92103,31066
37520,92163,92103,31066
37521,92104,92104,44414
37522,92105,92105,69813
37523,92165,92105,69813
37524,92106,92106,19330
37525,92152,92106,19330
37526,92166,92106,19330
37527,92107,92107,28651
37528,92167,92107,28651
37529,92108,92108,18858
37530,92168,92108,18858
37531,92109,92109,45787
37532,92169,92109,45787
37533,92110,92110,25341
37534,92137,92110,25341
37535,92138,92110,25341
37536,92186,92110,25341
37537,92111,92111,45096
37538,92171,92111,45096
37539,92113,92113,56066
37540,92136,92113,56066
37541,92170,92113,56066
37542,92114,92114,65433
37543,92115,92115,58560
37544,92175,92115,58560
37545,92182,92115,58560
37546,92195,92115,58560
37547,92116,92116,31680
37548,92176,92116,31680
37549,92117,92117,51332
37550,92177,92117,51332
37551,92118,92118,23575
37552,92178,92118,23575
37553,92119,92119,23057
37554,92159,92119,23057
37555,92120,92120,26317
37556,92160,92120,26317
37557,92190,92120,26317
37558,92121,92121,4179
37559,92122,92122,43728
37560,92192,92122,43728
37561,92123,92123,26823
37562,92193,92123,26823
37563,92124,92124,30443
37564,92142,92124,30443
37565,92126,92126,73343
37566,92191,92126,73343
37567,92196,92126,73343
37568,92127,92127,39337
37569,92128,92128,47490
37570,92150,92128,47490
37571,92197,92128,47490
37572,92198,92128,47490
37573,92199,92128,47490
37574,92129,92129,51536
37575,92172,92129,51536
37576,92130,92130,48940
37577,92131,92131,32787
37578,92132,92132,0
37579,92134,92134,198
37580,92135,92135,571
37581,92139,92139,35125
37582,92149,92139,35125
37583,92140,92140,3435
37584,92143,92173,29429
37585,92173,92173,29429
37586,92145,92145,1449
37587,92147,92147,559
37588,92153,92154,79708
37589,92154,92154,79708
37590,92158,92154,79708
37591,92179,92154,79708
37592,92155,92155,550
37593,92201,92201,61827
37594,92202,92201,61827
37595,92203,92203,25605
37596,92210,92210,4677
37597,92211,92211,24294
37598,92220,92220,31638
37599,92222,92222,45
37600,92223,92223,43605
37601,92225,92225,24310
37602,92226,92225,24310
37603,92227,92227,26234
37604,92230,92230,2550
37605,92231,92231,39073
37606,92232,92231,39073
37607,92233,92233,8099
37608,92234,92234,51151
37609,92235,92234,51151
37610,92236,92236,41083
37611,92239,92239,223
37612,92240,92240,34722
37613,92241,92241,8803
37614,92242,92242,1539
37615,92243,92243,48030
37616,92244,92243,48030
37617,92247,92253,37262
37618,92248,92253,37262
37619,92253,92253,37262
37620,92249,92249,7334
37621,92250,92250,8285
37622,92251,92251,21583
37623,92252,92252,9647
37624,92254,92254,12768
37625,92255,92260,31753
37626,92260,92260,31753
37627,92261,92260,31753
37628,92256,92256,3588
37629,92257,92257,2326
37630,92258,92258,861
37631,92259,92259,390
37632,92262,92262,26179
37633,92263,92262,26179
37634,92264,92264,19383
37635,92266,92266,234
37636,92267,92267,126
37637,92268,92268,574
37638,92270,92270,17220
37639,92273,92273,1823
37640,92274,92274,19801
37641,92275,92275,1506
37642,92276,92276,7585
37643,92277,92277,23911
37644,92278,92278,3846
37645,92280,92280,14
37646,92281,92281,2432
37647,92282,92282,1239
37648,92283,92283,3158
37649,92284,92284,25095
37650,92286,92284,25095
37651,92285,92285,2632
37652,92301,92301,32725
37653,92304,92304,17
37654,92305,92305,535
37655,92307,92307,37630
37656,92308,92308,39837
37657,92309,92309,763
37658,92310,92310,8845
37659,92311,92311,31894
37660,92312,92311,31894
37661,92313,92313,12025
37662,92314,92314,10162
37663,92315,92315,5094
37664,92316,92316,30830
37665,92317,92352,8004
37666,92352,92352,8004
37667,92318,92354,21559
37668,92350,92354,21559
37669,92354,92354,21559
37670,92357,92354,21559
37671,92320,92320,7788
37672,92321,92321,1522
37673,92322,92322,1257
37674,92323,92364,90
37675,92364,92364,90
37676,92366,92364,90
37677,92324,92324,56505
37678,92325,92325,9391
37679,92327,92327,632
37680,92328,92328,445
37681,92329,92371,16763
37682,92371,92371,16763
37683,92331,92335,95397
37684,92334,92335,95397
37685,92335,92335,95397
37686,92332,92332,65
37687,92333,92333,472
37688,92336,92336,88419
37689,92337,92337,37849
37690,92338,92338,12
37691,92339,92339,885
37692,92340,92345,78715
37693,92345,92345,78715
37694,92341,92341,410
37695,92342,92342,6379
37696,92344,92344,20769
37697,92346,92346,54923
37698,92369,92346,54923
37699,92347,92347,1692
37700,92356,92356,6455
37701,92358,92358,707
37702,92359,92359,8103
37703,92363,92363,5321
37704,92365,92365,2637
37705,92368,92368,1113
37706,92372,92372,6220
37707,92373,92373,33423
37708,92375,92373,33423
37709,92374,92374,40267
37710,92376,92376,81516
37711,92377,92377,19989
37712,92378,92378,183
37713,92382,92382,5268
37714,92384,92384,36
37715,92385,92385,313
37716,92386,92386,2270
37717,92389,92389,156
37718,92391,92391,2534
37719,92392,92392,54858
37720,92393,92395,42400
37721,92395,92395,42400
37722,92394,92394,33237
37723,92397,92397,4894
37724,92398,92398,1379
37725,92399,92399,52606
37726,92401,92401,1932
37727,92402,92401,1932
37728,92403,92401,1932
37729,92415,92401,1932
37730,92418,92401,1932
37731,92404,92404,58271
37732,92413,92404,58271
37733,92405,92405,28873
37734,92406,92405,28873
37735,92407,92407,56689
37736,92427,92407,56689
37737,92408,92408,15271
37738,92423,92408,15271
37739,92410,92410,49410
37740,92411,92411,26214
37741,92501,92501,20970
37742,92502,92501,20970
37743,92522,92501,20970
37744,92503,92503,84519
37745,92513,92503,84519
37746,92515,92503,84519
37747,92504,92504,53778
37748,92514,92504,53778
37749,92505,92505,47672
37750,92506,92506,44001
37751,92516,92506,44001
37752,92507,92507,58002
37753,92517,92507,58002
37754,92521,92507,58002
37755,92508,92508,35000
37756,92509,92509,75196
37757,92519,92509,75196
37758,92518,92518,1162
37759,92530,92530,50216
37760,92531,92530,50216
37761,92532,92532,18644
37762,92536,92536,3810
37763,92539,92539,4734
37764,92543,92543,33555
37765,92546,92543,33555
37766,92544,92544,44734
37767,92545,92545,39457
37768,92548,92548,6643
37769,92549,92549,3926
37770,92551,92551,30815
37771,92552,92553,73722
37772,92553,92553,73722
37773,92554,92553,73722
37774,92556,92553,73722
37775,92555,92555,39076
37776,92557,92557,50320
37777,92561,92561,1661
37778,92562,92562,62079
37779,92564,92562,62079
37780,92563,92563,53892
37781,92567,92567,9459
37782,92570,92570,53697
37783,92572,92570,53697
37784,92571,92571,52516
37785,92599,92571,52516
37786,92581,92583,30236
37787,92583,92583,30236
37788,92582,92582,15649
37789,92584,92584,43400
37790,92585,92585,17797
37791,92586,92586,19815
37792,92587,92587,16675
37793,92589,92591,38272
37794,92591,92591,38272
37795,92590,92590,3660
37796,92593,92590,3660
37797,92592,92592,72492
37798,92595,92595,29851
37799,92596,92596,23172
37800,92602,92602,22871
37801,92603,92603,20184
37802,92604,92604,26853
37803,92605,92647,57245
37804,92647,92647,57245
37805,92606,92606,21495
37806,92607,92677,63297
37807,92677,92677,63297
37808,92609,92630,59182
37809,92630,92630,59182
37810,92610,92610,11248
37811,92612,92612,27522
37812,92616,92612,27522
37813,92698,92612,27522
37814,92614,92614,24748
37815,92623,92614,24748
37816,92615,92646,55224
37817,92646,92646,55224
37818,92617,92617,14044
37819,92697,92617,14044
37820,92618,92618,16366
37821,92619,92618,16366
37822,92650,92618,16366
37823,92620,92620,38486
37824,92624,92624,7248
37825,92625,92625,12478
37826,92626,92626,49341
37827,92628,92626,49341
37828,92627,92627,61510
37829,92629,92629,25756
37830,92637,92637,16012
37831,92648,92648,45317
37832,92649,92649,32463
37833,92651,92651,23881
37834,92652,92651,23881
37835,92653,92653,29291
37836,92654,92653,29291
37837,92655,92655,8337
37838,92656,92656,49046
37839,92657,92657,9741
37840,92658,92660,34797
37841,92660,92660,34797
37842,92659,92663,21649
37843,92663,92663,21649
37844,92661,92661,3744
37845,92662,92662,2756
37846,92672,92672,34464
37847,92674,92672,34464
37848,92673,92673,29309
37849,92675,92675,34731
37850,92693,92675,34731
37851,92676,92676,1945
37852,92678,92678,494
37853,92679,92679,32611
37854,92683,92683,89747
37855,92684,92683,89747
37856,92685,92683,89747
37857,92688,92688,43792
37858,92690,92692,47222
37859,92692,92692,47222
37860,92691,92691,47582
37861,92694,92694,21944
37862,92701,92701,53908
37863,92702,92701,53908
37864,92711,92701,53908
37865,92712,92701,53908
37866,92703,92703,65445
37867,92704,92704,88123
37868,92799,92704,88123
37869,92705,92705,44706
37870,92735,92705,44706
37871,92706,92706,36457
37872,92707,92707,59492
37873,92708,92708,56004
37874,92728,92708,56004
37875,92780,92780,57741
37876,92781,92780,57741
37877,92782,92782,23032
37878,92801,92801,62068
37879,92803,92801,62068
37880,92850,92801,62068
37881,92802,92802,42709
37882,92812,92802,42709
37883,92815,92802,42709
37884,92804,92804,85914
37885,92814,92804,85914
37886,92805,92805,70401
37887,92825,92805,70401
37888,92806,92806,37173
37889,92816,92806,37173
37890,92807,92807,36171
37891,92809,92807,36171
37892,92817,92807,36171
37893,92899,92807,36171
37894,92808,92808,20039
37895,92811,92870,52033
37896,92870,92870,52033
37897,92871,92870,52033
37898,92823,92823,3613
37899,92831,92831,34204
37900,92834,92831,34204
37901,92832,92832,24752
37902,92836,92832,24752
37903,92833,92833,51767
37904,92837,92833,51767
37905,92835,92835,24010
37906,92838,92835,24010
37907,92840,92840,54083
37908,92842,92840,54083
37909,92841,92841,32845
37910,92843,92843,45214
37911,92844,92844,24307
37912,92845,92845,16333
37913,92846,92845,16333
37914,92856,92866,14885
37915,92866,92866,14885
37916,92857,92865,19704
37917,92865,92865,19704
37918,92859,92869,37184
37919,92862,92869,37184
37920,92869,92869,37184
37921,92860,92860,27198
37922,92861,92861,5781
37923,92863,92867,44515
37924,92864,92867,44515
37925,92867,92867,44515
37926,92868,92868,25404
37927,92877,92881,30991
37928,92881,92881,30991
37929,92878,92882,67917
37930,92882,92882,67917
37931,92879,92879,46745
37932,92880,92880,58763
37933,92883,92883,29301
37934,92885,92886,46564
37935,92886,92886,46564
37936,92887,92887,20006
37937,93001,93001,32990
37938,93002,93001,32990
37939,93003,93003,50474
37940,93005,93003,50474
37941,93006,93003,50474
37942,93007,93003,50474
37943,93009,93003,50474
37944,93004,93004,29149
37945,93010,93010,42901
37946,93011,93010,42901
37947,93012,93012,34617
37948,93013,93013,16091
37949,93014,93013,16091
37950,93015,93015,17334
37951,93016,93015,17334
37952,93020,93021,36422
37953,93021,93021,36422
37954,93022,93022,6106
37955,93023,93023,20589
37956,93024,93023,20589
37957,93030,93030,59372
37958,93031,93036,41691
37959,93032,93036,41691
37960,93036,93036,41691
37961,93033,93033,82728
37962,93034,93033,82728
37963,93035,93035,27732
37964,93040,93040,2031
37965,93041,93041,23641
37966,93044,93041,23641
37967,93042,93042,56
37968,93043,93043,333
37969,93060,93060,32811
37970,93061,93060,32811
37971,93062,93065,72508
37972,93065,93065,72508
37973,93094,93065,72508
37974,93063,93063,54366
37975,93099,93063,54366
37976,93064,93064,40
37977,93066,93066,3102
37978,93067,93067,895
37979,93101,93101,31683
37980,93102,93101,31683
37981,93120,93101,31683
37982,93121,93101,31683
37983,93190,93101,31683
37984,93103,93103,20249
37985,93140,93103,20249
37986,93105,93105,24815
37987,93130,93105,24815
37988,93106,93117,53217
37989,93107,93117,53217
37990,93116,93117,53217
37991,93117,93117,53217
37992,93118,93117,53217
37993,93199,93117,53217
37994,93108,93108,11112
37995,93150,93108,11112
37996,93109,93109,10858
37997,93110,93110,16829
37998,93111,93111,17370
37999,93160,93111,17370
38000,93201,93201,1348
38001,93202,93202,4143
38002,93203,93203,20938
38003,93204,93204,15529
38004,93205,93205,2113
38005,93206,93206,2300
38006,93207,93207,263
38007,93208,93208,104
38008,93210,93210,19504
38009,93212,93212,26079
38010,93215,93215,55659
38011,93216,93215,55659
38012,93218,93218,994
38013,93219,93219,10194
38014,93220,93220,211
38015,93221,93221,14945
38016,93222,93222,2099
38017,93223,93223,10604
38018,93224,93224,451
38019,93225,93225,5077
38020,93226,93226,282
38021,93227,93291,52849
38022,93291,93291,52849
38023,93230,93230,65264
38024,93232,93230,65264
38025,93234,93234,6987
38026,93235,93235,4559
38027,93237,93271,2276
38028,93271,93271,2276
38029,93238,93238,1490
38030,93239,93239,1688
38031,93240,93240,6056
38032,93241,93241,17489
38033,93242,93242,3468
38034,93243,93243,1699
38035,93244,93244,534
38036,93245,93245,37412
38037,93246,93245,37412
38038,93247,93247,17423
38039,93249,93249,2739
38040,93250,93250,13522
38041,93251,93251,270
38042,93252,93252,4176
38043,93254,93254,811
38044,93255,93255,614
38045,93256,93256,5753
38046,93257,93257,75004
38047,93258,93258,2046
38048,93260,93260,200
38049,93261,93261,3099
38050,93262,93262,63
38051,93263,93263,19582
38052,93265,93265,3699
38053,93266,93266,1587
38054,93267,93267,6237
38055,93268,93268,16897
38056,93270,93270,5837
38057,93272,93272,3583
38058,93274,93274,69721
38059,93275,93274,69721
38060,93282,93274,69721
38061,93276,93276,161
38062,93277,93277,50607
38063,93278,93277,50607
38064,93279,93277,50607
38065,93290,93277,50607
38066,93280,93280,27152
38067,93283,93283,2040
38068,93285,93285,2536
38069,93286,93286,9548
38070,93287,93287,119
38071,93292,93292,39032
38072,93301,93301,12248
38073,93302,93308,52447
38074,93303,93308,52447
38075,93308,93308,52447
38076,93380,93308,52447
38077,93388,93308,52447
38078,93304,93304,48731
38079,93384,93304,48731
38080,93385,93304,48731
38081,93387,93304,48731
38082,93305,93305,37601
38083,93306,93306,64587
38084,93386,93306,64587
38085,93307,93307,82658
38086,93309,93309,58409
38087,93389,93309,58409
38088,93311,93311,40829
38089,93390,93311,40829
38090,93312,93312,56741
38091,93313,93313,43553
38092,93383,93313,43553
38093,93314,93314,22393
38094,93401,93401,28033
38095,93408,93401,28033
38096,93402,93402,14318
38097,93412,93402,14318
38098,93403,93405,35440
38099,93405,93405,35440
38100,93406,93405,35440
38101,93407,93405,35440
38102,93409,93405,35440
38103,93410,93410,0
38104,93420,93420,28413
38105,93421,93420,28413
38106,93422,93422,31375
38107,93423,93422,31375
38108,93424,93424,1261
38109,93426,93426,1401
38110,93427,93427,5505
38111,93428,93428,6314
38112,93429,93429,154
38113,93430,93430,2972
38114,93435,93430,2972
38115,93432,93432,1384
38116,93433,93433,13162
38117,93483,93433,13162
38118,93434,93434,7110
38119,93436,93436,54017
38120,93438,93436,54017
38121,93437,93437,3338
38122,93440,93440,2058
38123,93441,93441,1530
38124,93442,93442,10789
38125,93443,93442,10789
38126,93444,93444,19244
38127,93445,93445,7173
38128,93475,93445,7173
38129,93446,93446,43714
38130,93447,93446,43714
38131,93448,93449,7657
38132,93449,93449,7657
38133,93450,93450,740
38134,93451,93451,3779
38135,93452,93452,524
38136,93453,93453,2899
38137,93454,93454,36448
38138,93456,93454,36448
38139,93455,93455,41684
38140,93457,93455,41684
38141,93458,93458,55431
38142,93460,93460,5255
38143,93461,93461,1623
38144,93463,93463,7646
38145,93464,93463,7646
38146,93465,93465,9153
38147,93501,93501,5467
38148,93502,93501,5467
38149,93504,93505,14038
38150,93505,93505,14038
38151,93510,93510,7993
38152,93512,93512,277
38153,93513,93513,1763
38154,93514,93514,13857
38155,93515,93514,13857
38156,93516,93516,2299
38157,93596,93516,2299
38158,93517,93517,670
38159,93518,93518,1146
38160,93519,93519,101
38161,93522,93522,48
38162,93523,93523,3074
38163,93524,93524,229
38164,93526,93526,719
38165,93527,93527,2387
38166,93528,93528,172
38167,93529,93529,633
38168,93530,93530,47
38169,93531,93531,509
38170,93532,93532,2932
38171,93534,93534,39341
38172,93539,93534,39341
38173,93584,93534,39341
38174,93535,93535,72046
38175,93536,93536,70918
38176,93586,93536,70918
38177,93541,93541,449
38178,93542,93549,344
38179,93549,93549,344
38180,93543,93543,13033
38181,93544,93544,1259
38182,93545,93545,2082
38183,93546,93546,9567
38184,93550,93550,74929
38185,93590,93550,74929
38186,93599,93550,74929
38187,93551,93551,50798
38188,93552,93552,38158
38189,93553,93553,2138
38190,93554,93554,72
38191,93555,93555,32560
38192,93556,93555,32560
38193,93558,93558,125
38194,93560,93560,18910
38195,93561,93561,34630
38196,93581,93561,34630
38197,93562,93562,1818
38198,93563,93563,388
38199,93591,93591,7285
38200,93592,93592,64
38201,93601,93601,1909
38202,93602,93602,3862
38203,93603,93603,222
38204,93604,93604,674
38205,93605,93605,175
38206,93606,93606,1217
38207,93607,93656,6313
38208,93656,93656,6313
38209,93608,93608,1114
38210,93609,93609,5640
38211,93610,93610,23833
38212,93611,93611,45614
38213,93612,93612,35351
38214,93613,93612,35351
38215,93614,93614,11661
38216,93615,93615,6042
38217,93670,93615,6042
38218,93616,93616,2627
38219,93618,93618,28262
38220,93619,93619,28965
38221,93620,93620,9591
38222,93661,93620,9591
38223,93621,93621,464
38224,93622,93622,9581
38225,93623,93623,69
38226,93624,93624,1134
38227,93625,93625,7313
38228,93626,93626,1359
38229,93627,93627,123
38230,93628,93628,327
38231,93630,93630,19162
38232,93631,93631,15941
38233,93633,93633,25
38234,93634,93634,33
38235,93642,93634,33
38236,93635,93635,38776
38237,93636,93636,11908
38238,93637,93637,37743
38239,93638,93638,49068
38240,93639,93638,49068
38241,93640,93640,11880
38242,93641,93641,595
38243,93643,93643,3171
38244,93644,93644,8637
38245,93645,93645,318
38246,93646,93646,10557
38247,93647,93647,11874
38248,93648,93648,15719
38249,93649,93654,29776
38250,93654,93654,29776
38251,93650,93650,4055
38252,93651,93651,1674
38253,93652,93652,415
38254,93653,93653,1229
38255,93657,93657,34999
38256,93660,93660,4675
38257,93662,93662,30237
38258,93664,93664,585
38259,93665,93665,472
38260,93666,93666,692
38261,93667,93667,2604
38262,93668,93668,1118
38263,93669,93669,295
38264,93673,93673,713
38265,93675,93675,3721
38266,93701,93701,12529
38267,93761,93701,12529
38268,93702,93702,48607
38269,93750,93702,48607
38270,93703,93703,31868
